Merk,ModelName,Tipe,Transmisi,Tahun,min_price,avg_price,max_price,count,KodeDaerah,lokasi,kilometer2
SUZUKI,ERTIGA,NEW ERTIGA GL DB M/T,MANUAL,2017,65000000,65000000.0,65000000,1,S,JAKARTA,>50k
SUZUKI,ERTIGA,NEW ERTIGA GL DB M/T,MANUAL,2018,85000000,85000000.0,85000000,1,AG,PEKANBARU,>50k
SUZUKI,ERTIGA,NEW ERTIGA GL M/T,MANUAL,2016,77500000,77500000.0,77500000,1,AD,SEMARANG,>50k
SUZUKI,ERTIGA,NEW ERTIGA GL M/T,MANUAL,2016,43000000,43000000.0,43000000,1,B,JAKARTA,>50k
SUZUKI,ERTIGA,NEW ERTIGA GL M/T,MANUAL,2016,75000000,75000000.0,75000000,1,B,LAMPUNG,>50k
SUZUKI,ERTIGA,NEW ERTIGA GL M/T,MANUAL,2017,86500000,86500000.0,86500000,1,AE,JOGJA,>50k
SUZUKI,ERTIGA,NEW ERTIGA GL M/T,MANUAL,2017,92000000,92000000.0,92000000,1,B,JAKARTA,>50k
SUZUKI,ERTIGA,NEW ERTIGA GL M/T,MANUAL,2017,95000000,95000000.0,95000000,1,B,SEMARANG,>50k
SUZUKI,ERTIGA,NEW ERTIGA GL M/T,MANUAL,2017,83000000,83000000.0,83000000,1,BK,MEDAN,>50k
SUZUKI,ERTIGA,NEW ERTIGA GL M/T,MANUAL,2018,82000000,82000000.0,82000000,1,AE,JOGJA,>50k
SUZUKI,ERTIGA,NEW ERTIGA GL M/T,MANUAL,2018,90000000,90000000.0,90000000,1,AE,PALANGKARAYA,>50k
SUZUKI,ERTIGA,NEW ERTIGA GL M/T,MANUAL,2018,90000000,90000000.0,90000000,1,B,PALEMBANG,>50k
SUZUKI,ERTIGA,NEW ERTIGA GL M/T,MANUAL,2018,71000000,71000000.0,71000000,1,BK,MEDAN,>50k
SUZUKI,ERTIGA,NEW ERTIGA GL M/T,MANUAL,2018,85000000,85000000.0,85000000,1,KH,BANJARMASIN,>50k
SUZUKI,ERTIGA,NEW ERTIGA GL M/T,MANUAL,2022,145000000,145000000.0,145000000,1,B,JAKARTA,10k-30k
SUZUKI,ERTIGA,NEW ERTIGA GL M/T,MANUAL,2023,166500000,166500000.0,166500000,1,F,JAKARTA,<10k
SUZUKI,ERTIGA,NEW ERTIGA GX A/T,AUTOMATIC,2017,92000000,92000000.0,92000000,1,B,LAMPUNG,>50k
SUZUKI,ERTIGA,NEW ERTIGA GX A/T,AUTOMATIC,2018,142500000,142500000.0,142500000,1,AD,YOGYAKARTA,>50k
SUZUKI,ERTIGA,NEW ERTIGA GX DB A/T,AUTOMATIC,2017,77000000,77000000.0,77000000,1,B,JAKARTA,>50k
SUZUKI,ERTIGA,NEW ERTIGA GX DB A/T,AUTOMATIC,2018,78000000,78000000.0,78000000,1,B,JAKARTA,>50k
SUZUKI,ERTIGA,NEW ERTIGA GX DB M/T,MANUAL,2015,78000000,78000000.0,78000000,1,W,SURABAYA,>50k
SUZUKI,ERTIGA,NEW ERTIGA GX DB M/T,MANUAL,2016,70000000,70000000.0,70000000,1,L,Yogyakarta,>50k
SUZUKI,ERTIGA,NEW ERTIGA GX DB M/T,MANUAL,2017,87000000,87000000.0,87000000,1,W,SURABAYA,>50k
SUZUKI,ERTIGA,NEW ERTIGA GX DB M/T,MANUAL,2018,110000000,110000000.0,110000000,1,AG,SURABAYA,>50k
SUZUKI,ERTIGA,NEW ERTIGA GX DB M/T,MANUAL,2018,91000000,91000000.0,91000000,1,B,JAMBI,>50k
SUZUKI,ERTIGA,NEW ERTIGA GX DB M/T,MANUAL,2018,95000000,95000000.0,95000000,1,W,JAKARTA,>50k
SUZUKI,ERTIGA,NEW ERTIGA GX M/T,MANUAL,2016,66000000,66000000.0,66000000,1,B,PALANGKARAYA,>50k
SUZUKI,ERTIGA,NEW ERTIGA GX M/T,MANUAL,2017,86000000,86000000.0,86000000,1,F,SURABAYA,>50k
SUZUKI,ERTIGA,NEW ERTIGA GX M/T,MANUAL,2018,130500000,130500000.0,130500000,1,B,JAKARTA,>50k
SUZUKI,ERTIGA,NEW ERTIGA GX M/T,MANUAL,2018,80000000,80000000.0,80000000,1,BG,PALEMBANG,>50k
SUZUKI,ERTIGA,NEW ERTIGA ULTIMATE MT,MANUAL,2018,77000000,77000000.0,77000000,1,AB,SEMARANG,>50k
SUZUKI,ESTILO,ESTILO YL 6 4X2 M/T,MANUAL,2012,30500000,30500000.0,30500000,1,A,JAKARTA,>50k
SUZUKI,ESTILO,ESTILO YL 6 4X2 M/T,MANUAL,2012,38000000,38000000.0,38000000,1,B,JAKARTA,>50k
SUZUKI,FUTURA,FUTURA 1.5 PU FD,AUTOMATIC,2016,35000000,35000000.0,35000000,1,B,Kupang,>50k
SUZUKI,GRAND VITARA,ALL NEW GRAND VITARA GL AT,AUTOMATIC,2023,220000000,220000000.0,220000000,1,B,JAKARTA,30k-50k
SUZUKI,GRAND VITARA,ALL NEW GRAND VITARA GL AT,AUTOMATIC,2023,245000000,245000000.0,245000000,1,DK,SURABAYA,<10k
SUZUKI,GRAND VITARA,ALL NEW GRAND VITARA GX AT,AUTOMATIC,2023,247000000,260000000.0,275500000,4,B,JAKARTA,10k-30k
SUZUKI,GRAND VITARA,ALL NEW GRAND VITARA GX AT,AUTOMATIC,2023,270000000,275000000.0,280000000,2,B,JAKARTA,<10k
SUZUKI,GRAND VITARA,ALL NEW GRAND VITARA GX AT,AUTOMATIC,2023,305500000,305500000.0,305500000,1,D,BANDUNG,<10k
SUZUKI,GRAND VITARA,ALL NEW GRAND VITARA GX AT,AUTOMATIC,2023,245000000,245000000.0,245000000,1,DD,MAKASSAR,10k-30k
SUZUKI,GRAND VITARA,ALL NEW GRAND VITARA GX AT,AUTOMATIC,2023,210500000,210500000.0,210500000,1,F,JAKARTA,>50k
SUZUKI,GRAND VITARA,ALL NEW GRAND VITARA GX AT,AUTOMATIC,2023,206000000,206000000.0,206000000,1,KT,BALIKPAPAN,<10k
SUZUKI,GRAND VITARA,ALL NEW GRAND VITARA GX AT,AUTOMATIC,2023,313000000,313000000.0,313000000,1,N,SURABAYA,<10k
SUZUKI,GRAND VITARA,ALL NEW GRAND VITARA GX AT,AUTOMATIC,2023,261500000,261500000.0,261500000,1,T,JAKARTA,<10k
SUZUKI,GRAND VITARA,ALL NEW GRAND VITARA GX AT,AUTOMATIC,2024,255000000,255000000.0,255000000,1,A,JAKARTA,<10k
SUZUKI,GRAND VITARA,ALL NEW GRAND VITARA GX AT,AUTOMATIC,2024,275000000,275000000.0,275000000,1,B,JAKARTA,<10k
SUZUKI,GRAND VITARA,ALL NEW GRAND VITARA GX AT,AUTOMATIC,2024,235000000,235000000.0,235000000,1,B,JAKARTA,>50k
SUZUKI,GRAND VITARA,ALL NEW GRAND VITARA GX AT,AUTOMATIC,2024,245000000,245000000.0,245000000,1,DK,JAKARTA,10k-30k
SUZUKI,GRAND VITARA,ALL NEW GRAND VITARA GX AT,AUTOMATIC,2024,268000000,268000000.0,268000000,1,W,SURABAYA,<10k
SUZUKI,GRAND VITARA,ALL NEW GRAND VITARA GX TWO TONE AT,AUTOMATIC,2024,260500000,260500000.0,260500000,1,W,SURABAYA,<10k
SUZUKI,GRAND VITARA,GRAND VITARA 2 TONE GX AT,AUTOMATIC,2023,258000000,258000000.0,258000000,1,B,JAKARTA,10k-30k
SUZUKI,GRAND VITARA,GRAND VITARA 2 TONE GX AT,AUTOMATIC,2023,224500000,224500000.0,224500000,1,F,JAKARTA,>50k
SUZUKI,GRAND VITARA,GRAND VITARA GL,AUTOMATIC,2023,210000000,210000000.0,210000000,1,B,JAKARTA,30k-50k
SUZUKI,GRAND VITARA,GRAND VITARA GX AT,AUTOMATIC,2023,260000000,260000000.0,260000000,1,B,JAKARTA,10k-30k
SUZUKI,GRAND VITARA,GRAND VITARA GX AT,AUTOMATIC,2024,256000000,256000000.0,256000000,1,B,JAKARTA,10k-30k
SUZUKI,GRAND VITARA,GRAND VITARA GX AT,AUTOMATIC,2024,280000000,280000000.0,280000000,1,D,BANDUNG,<10k
SUZUKI,GRAND VITARA,GRAND VITARA GX AT 2 TONE,AUTOMATIC,2023,282000000,282000000.0,282000000,1,B,JAKARTA,10k-30k
SUZUKI,GRAND VITARA,GRAND VITARA GX AT 2 TONE,AUTOMATIC,2023,272500000,272500000.0,272500000,1,BN,JAMBI,<10k
SUZUKI,GRAND VITARA,GRAND VITARA GX AT 2 TONE,AUTOMATIC,2023,240000000,240000000.0,240000000,1,BP,BATAM,10k-30k
SUZUKI,GRAND VITARA,GRAND VITARA GX AT 2 TONE,AUTOMATIC,2023,275000000,275000000.0,275000000,1,F,JAKARTA,<10k
SUZUKI,GRAND VITARA,GRAND VITARA GX AT 2 TONE,AUTOMATIC,2023,122000000,122000000.0,122000000,1,KT,BALIKPAPAN,<10k
SUZUKI,GRAND VITARA,GRAND VITARA GX AT 2 TONE,AUTOMATIC,2023,280000000,280000000.0,280000000,1,R,SEMARANG,<10k
SUZUKI,IGNIS,IGNIS 1.2 GL AGS,AUTOMATIC,2021,104500000,104500000.0,104500000,1,KT,BALIKPAPAN,10k-30k
SUZUKI,IGNIS,IGNIS 1.2 GL MT,MANUAL,2019,59500000,72250000.0,85000000,2,DM,MANADO,>50k
SUZUKI,IGNIS,IGNIS 1.2 GL MT LTD,MANUAL,2018,70000000,70000000.0,70000000,1,BM,PADANG,>50k
SUZUKI,IGNIS,IGNIS 1.2 GX A/T,AUTOMATIC,2018,58000000,58000000.0,58000000,1,BK,MEDAN,>50k
SUZUKI,IGNIS,IGNIS 1.2 GX A/T,AUTOMATIC,2020,77000000,77000000.0,77000000,1,B,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS 1.2 GX AT,AUTOMATIC,2017,103500000,103500000.0,103500000,1,H,SEMARANG,>50k
SUZUKI,IGNIS,IGNIS 1.2 GX AT,AUTOMATIC,2021,113500000,113500000.0,113500000,1,B,JAKARTA,30k-50k
SUZUKI,IGNIS,IGNIS 1.2 GX AT,AUTOMATIC,2022,110000000,110000000.0,110000000,1,A,JAKARTA,<10k
SUZUKI,IGNIS,IGNIS 1.2 GX AT,AUTOMATIC,2022,128000000,128000000.0,128000000,1,DK,SURABAYA,10k-30k
SUZUKI,IGNIS,IGNIS 1.2 GX AT,AUTOMATIC,2023,145000000,145000000.0,145000000,1,L,SURABAYA,10k-30k
SUZUKI,IGNIS,IGNIS 1.2 GX AT,AUTOMATIC,2024,147000000,147000000.0,147000000,1,AE,SEMARANG,10k-30k
SUZUKI,IGNIS,IGNIS 1.2 GX M/T,MANUAL,2017,75000000,75000000.0,75000000,1,DT,MAKASSAR,>50k
SUZUKI,IGNIS,IGNIS 1.2 GX M/T,MANUAL,2018,80000000,80000000.0,80000000,1,DK,(SURABAYA),>50k
SUZUKI,IGNIS,IGNIS 1.2 GX M/T,MANUAL,2019,75000000,75000000.0,75000000,1,BK,MEDAN,>50k
SUZUKI,IGNIS,IGNIS 1.2 GX M/T,MANUAL,2020,91000000,91000000.0,91000000,1,B,JAKARTA,30k-50k
SUZUKI,IGNIS,IGNIS 1.2 GX MT,MANUAL,2017,43000000,43000000.0,43000000,1,DN,MAKASSAR,<10k
SUZUKI,IGNIS,IGNIS 1.2 GX MT,MANUAL,2018,59500000,59500000.0,59500000,1,B,SEMARANG,>50k
SUZUKI,IGNIS,IGNIS 1.2 GX MT,MANUAL,2018,65000000,71666666.67,80000000,3,BM,PEKANBARU,>50k
SUZUKI,IGNIS,IGNIS 1.2 GX MT,MANUAL,2018,72000000,72000000.0,72000000,1,P,SURABAYA,>50k
SUZUKI,IGNIS,IGNIS 1.2 GX MT,MANUAL,2019,104000000,104000000.0,104000000,1,DK,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS EU4 GL MT,MANUAL,2019,82000000,82000000.0,82000000,1,H,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS EU4 GX A/T,AUTOMATIC,2019,111000000,111000000.0,111000000,1,B,SURABAYA,>50k
SUZUKI,IGNIS,IGNIS GL 1.2 A/T,AUTOMATIC,2017,55000000,55000000.0,55000000,1,S,SURABAYA,<10k
SUZUKI,IGNIS,IGNIS GL 1.2 A/T,AUTOMATIC,2018,85000000,85000000.0,85000000,1,B,SURABAYA,>50k
SUZUKI,IGNIS,IGNIS GL AGS,AUTOMATIC,2017,89500000,89500000.0,89500000,1,A,BANDUNG,>50k
SUZUKI,IGNIS,IGNIS GL AGS,AUTOMATIC,2018,71000000,71000000.0,71000000,1,F,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS GL AT,AUTOMATIC,2018,70000000,70000000.0,70000000,1,BP,BATAM,>50k
SUZUKI,IGNIS,IGNIS GL AT,AUTOMATIC,2018,92000000,92000000.0,92000000,1,KT,BALIKPAPAN,>50k
SUZUKI,IGNIS,IGNIS GL AT,AUTOMATIC,2019,86000000,86000000.0,86000000,1,B,BALIKPAPAN,>50k
SUZUKI,IGNIS,IGNIS GL AT,AUTOMATIC,2021,93000000,93000000.0,93000000,1,B,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS GL MT,MANUAL,2017,72000000,72000000.0,72000000,1,B,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS GL MT,MANUAL,2018,87000000,87000000.0,87000000,1,DM,GORONTALO,>50k
SUZUKI,IGNIS,IGNIS GL MT,MANUAL,2018,77500000,77500000.0,77500000,1,F,BANDUNG,>50k
SUZUKI,IGNIS,IGNIS GL MT,MANUAL,2019,83000000,83000000.0,83000000,1,B,JAKARTA,10k-30k
SUZUKI,IGNIS,IGNIS GL MT,MANUAL,2019,67500000,67500000.0,67500000,1,B,SEMARANG,>50k
SUZUKI,IGNIS,IGNIS GL MT,MANUAL,2019,71500000,71500000.0,71500000,1,DM,MAKASAR,>50k
SUZUKI,IGNIS,IGNIS GL MT,MANUAL,2019,81000000,81000000.0,81000000,1,DM,MAKASSAR,>50k
SUZUKI,IGNIS,IGNIS GL SPORT EDITION MANUAL,AUTOMATIC,2018,81000000,81000000.0,81000000,1,BK,MEDAN,>50k
SUZUKI,IGNIS,IGNIS GX AGS,AUTOMATIC,2018,80500000,80500000.0,80500000,1,B,BANDUNG,>50k
SUZUKI,IGNIS,IGNIS GX AGS,AUTOMATIC,2018,71000000,71000000.0,71000000,1,B,JAKARTA,30k-50k
SUZUKI,IGNIS,IGNIS GX AT,AUTOMATIC,2018,83500000,83500000.0,83500000,1,BP,BATAM,>50k
SUZUKI,IGNIS,IGNIS GX AT,AUTOMATIC,2018,90500000,90500000.0,90500000,1,F,SAMARINDA,>50k
SUZUKI,IGNIS,IGNIS GX AT,AUTOMATIC,2019,110000000,110000000.0,110000000,1,BK,MEDAN,>50k
SUZUKI,IGNIS,IGNIS GX AT,AUTOMATIC,2019,125500000,125500000.0,125500000,1,L,SURABAYA,10k-30k
SUZUKI,IGNIS,IGNIS GX AT,AUTOMATIC,2023,127500000,127500000.0,127500000,1,DH,SURABAYA,10k-30k
SUZUKI,IGNIS,IGNIS GX M/T,MANUAL,2017,57000000,57000000.0,57000000,1,G,TEGAL,>50k
SUZUKI,IGNIS,IGNIS GX M/T,MANUAL,2018,60000000,60000000.0,60000000,1,B,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS GX M/T,MANUAL,2022,135000000,135000000.0,135000000,1,L,SURABAYA,10k-30k
SUZUKI,IGNIS,IGNIS GX MT,MANUAL,2017,83000000,83000000.0,83000000,1,B,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS GX MT,MANUAL,2018,70000000,70000000.0,70000000,1,B,JOGJA,>50k
SUZUKI,IGNIS,IGNIS GX MT,MANUAL,2018,75000000,75000000.0,75000000,1,D,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS GX MT,MANUAL,2018,91000000,91000000.0,91000000,1,E,CIREBON,>50k
SUZUKI,IGNIS,IGNIS GX MT,MANUAL,2019,54000000,54000000.0,54000000,1,D,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS GX MT,MANUAL,2021,125000000,125000000.0,125000000,1,AD,SEMARANG,10k-30k
SUZUKI,IGNIS,IGNIS GX MT,MANUAL,2022,100000000,100000000.0,100000000,1,DK,DENPASAR,30k-50k
SUZUKI,IGNIS,IGNIS GX MT,MANUAL,2022,123500000,123500000.0,123500000,1,N,SURABAYA,<10k
SUZUKI,IGNIS,IGNIS TM 2 FL (4X2) AT,AUTOMATIC,2017,77500000,77500000.0,77500000,1,H,SEMARANG,>50k
SUZUKI,IGNIS,IGNIS TM 2 FL (4X2) AT,AUTOMATIC,2017,90000000,90000000.0,90000000,1,K,SEMARANG,>50k
SUZUKI,IGNIS,IGNIS TM 2 FL (4X2) AT,AUTOMATIC,2018,93000000,93000000.0,93000000,1,B,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM 2 FL (4X2) AT,AUTOMATIC,2018,92000000,92000000.0,92000000,1,BN,PALEMBANG,>50k
SUZUKI,IGNIS,IGNIS TM 2 FL (4X2) AT,AUTOMATIC,2019,80000000,80000000.0,80000000,1,A,SURABAYA,>50k
SUZUKI,IGNIS,IGNIS TM 2 FL (4X2) AT,AUTOMATIC,2019,76000000,76000000.0,76000000,1,B,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) A/T,AUTOMATIC,2017,83500000,83500000.0,83500000,1,A,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) A/T,AUTOMATIC,2017,65000000,65000000.0,65000000,1,B,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) A/T,AUTOMATIC,2017,75000000,75000000.0,75000000,1,B,PONTIANAK,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) A/T,AUTOMATIC,2017,75000000,75000000.0,75000000,1,B,SURABAYA,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) A/T,AUTOMATIC,2017,95500000,95500000.0,95500000,1,L,SURABAYA,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) A/T,AUTOMATIC,2018,108000000,108000000.0,108000000,1,B,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) A/T,AUTOMATIC,2018,70000000,70000000.0,70000000,1,BK,MEDAN,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) A/T,AUTOMATIC,2018,65000000,65000000.0,65000000,1,BP,BATAM,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) A/T,AUTOMATIC,2018,79000000,79000000.0,79000000,1,BP,PEKANBARU,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) A/T,AUTOMATIC,2018,88000000,88000000.0,88000000,1,T,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) MT,MANUAL,2017,45000000,45000000.0,45000000,1,B,SEMARANG,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) MT,MANUAL,2017,68500000,68500000.0,68500000,1,BP,BATAM,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) MT,MANUAL,2017,87500000,87500000.0,87500000,1,D,BANDUNG,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) MT,MANUAL,2017,85000000,85000000.0,85000000,1,L,SURABAYA,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) MT,MANUAL,2018,75500000,75500000.0,75500000,1,BG,PALEMBANG,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) MT,MANUAL,2018,72000000,72000000.0,72000000,1,BK,MEDAN,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) MT,MANUAL,2018,75000000,75000000.0,75000000,1,BM,MEDAN,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) MT,MANUAL,2018,82000000,82000000.0,82000000,1,BN,PALEMBANG,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) MT,MANUAL,2018,88500000,88500000.0,88500000,1,L,SURABAYA,30k-50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) MT,MANUAL,2019,105500000,105500000.0,105500000,1,W,SURABAYA,>50k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) MT,MANUAL,2022,120000000,120000000.0,120000000,1,B,JAKARTA,10k-30k
SUZUKI,IGNIS,IGNIS TM 2 FX (4X2) MT,MANUAL,2022,117000000,117000000.0,117000000,1,D,JAKARTA,10k-30k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2017,85000000,85000000.0,85000000,1,B,PADANG,>50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2017,86500000,86500000.0,86500000,1,BA,PEKANBARU,>50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2017,75500000,75500000.0,75500000,1,BE,LAMPUNG,>50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2017,72000000,79250000.0,86500000,2,BM,PEKANBARU,>50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2017,75000000,75000000.0,75000000,1,BN,PINANG,>50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2017,70000000,70000000.0,70000000,1,DK,(SURABAYA),>50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2017,65500000,65500000.0,65500000,1,E,CIREBON,>50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2017,80000000,80000000.0,80000000,1,H,BANJARMASIN,>50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2017,49500000,49500000.0,49500000,1,KT,SAMARINDA,>50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2017,91000000,91000000.0,91000000,1,W,SURABAYA,>50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2018,60000000,60000000.0,60000000,1,B,BANJARMASIN,30k-50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2018,67000000,67000000.0,67000000,1,D,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2018,90000000,90000000.0,90000000,1,N,SURABAYA,>50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2019,75000000,75000000.0,75000000,1,BM,PEKANBARU,>50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2019,92000000,92000000.0,92000000,1,BN,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2019,75000000,75000000.0,75000000,1,T,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2020,91500000,91500000.0,91500000,1,B,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2020,80000000,80000000.0,80000000,1,B,PONTIANAK,>50k
SUZUKI,IGNIS,IGNIS TM2FL (4X2) MT,MANUAL,2021,87000000,87000000.0,87000000,1,BD,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2017,70000000,70000000.0,70000000,1,B,BANJARMASIN,>50k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2017,83000000,83000000.0,83000000,1,B,JAKARTA,<10k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2017,80500000,89375000.0,106000000,4,B,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2017,95000000,95000000.0,95000000,1,BK,MEDAN,>50k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2017,74000000,74000000.0,74000000,1,BM,PEKANBARU,>50k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2017,60000000,60000000.0,60000000,1,BP,PEKANBARU,>50k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2017,99500000,99500000.0,99500000,1,S,SURABAYA,>50k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2018,60000000,60000000.0,60000000,1,A,JAKARTA,<10k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2018,92000000,99388888.89,107000000,9,B,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2018,92000000,92000000.0,92000000,1,BP,PEKANBARU,>50k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2018,72000000,72000000.0,72000000,1,DA,BANJARMASIN,>50k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2018,100000000,100000000.0,100000000,1,F,BANDUNG,>50k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2019,120000000,120000000.0,120000000,1,B,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2019,85000000,85000000.0,85000000,1,BP,BATAM,>50k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2019,118000000,118000000.0,118000000,1,DK,DENPASAR,>50k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2019,90500000,90500000.0,90500000,1,F,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2019,93000000,93000000.0,93000000,1,H,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2020,118500000,118750000.0,119000000,2,B,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM2FX (4X2) A/T,AUTOMATIC,2021,141000000,141000000.0,141000000,1,B,JAKARTA,30k-50k
SUZUKI,IGNIS,IGNIS TM2FX 4X2 MT,MANUAL,2017,86000000,86000000.0,86000000,1,BE,PALEMBANG,>50k
SUZUKI,IGNIS,IGNIS TM2FX 4X2 MT,MANUAL,2017,85000000,85000000.0,85000000,1,BK,MEDAN,>50k
SUZUKI,IGNIS,IGNIS TM2FX 4X2 MT,MANUAL,2017,70000000,70000000.0,70000000,1,F,PADANG,>50k
SUZUKI,IGNIS,IGNIS TM2FX 4X2 MT,MANUAL,2017,79000000,79000000.0,79000000,1,W,SURABAYA,>50k
SUZUKI,IGNIS,IGNIS TM2FX 4X2 MT,MANUAL,2018,60000000,60000000.0,60000000,1,B,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM2FX 4X2 MT,MANUAL,2018,80000000,80000000.0,80000000,1,BG,PALEMBANG,>50k
SUZUKI,IGNIS,IGNIS TM2FX 4X2 MT,MANUAL,2018,70000000,70000000.0,70000000,1,Z,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM2FX 4X2 MT,MANUAL,2019,93500000,93500000.0,93500000,1,B,JAKARTA,30k-50k
SUZUKI,IGNIS,IGNIS TM2FX 4X2 MT,MANUAL,2019,78000000,78000000.0,78000000,1,B,JAKARTA,>50k
SUZUKI,IGNIS,IGNIS TM2FX 4X2 MT,MANUAL,2019,85000000,85000000.0,85000000,1,BK,MEDAN,>50k
SUZUKI,IGNIS,IGNIS TM2FX 4X2 MT,MANUAL,2019,88000000,88000000.0,88000000,1,F,JAKARTA,10k-30k
SUZUKI,IGNIS,IGNIS TM2FX 4X2 MT,MANUAL,2021,117500000,117500000.0,117500000,1,W,SURABAYA,10k-30k
SUZUKI,IGNIS,TM2FL (4X2) A/T,AUTOMATIC,2017,80000000,82333333.33,86500000,3,B,JAKARTA,>50k
SUZUKI,IGNIS,TM2FL (4X2) A/T,AUTOMATIC,2017,79000000,79000000.0,79000000,1,BB,BANDUNG,30k-50k
